n s phi1 d4_phi1 phi2 d4_phi2 phi3 phi4 phi5
188 1.8800000000000001 0.029690369153900775 0.00031352668490401686 0.023277762631050886 0.0001545801778869014 0.03409017548633797 0.1045692519449784 -0.07877955746231143
189 1.8900000000000001 0.02983603328222345 0.00031255321335701573 0.023394179885112013 0.00015424315956301957 0.03426503596416536 0.10511564823695874 -0.0791939499730966
190 1.9000000000000001 0.029981520757326352 0.0003115822530996085 0.023510487778001868 0.0001539067604202666 0.03443979696465266 0.10566188616253064 -0.07960826554244152
191 1.9100000000000001 0.030126831007079857 0.00031061379822143193 0.023626685899523145 0.00015357097941341006 0.03461445803363955 0.10620796484143918 -0.08002250369911104
192 1.92 0.03027196346246852 0.00030964784282531206 0.023742773841019943 0.00015323581549890361 0.03478901871768417 0.10675388339299391 -0.08043666397115784
193 1.93 0.03041691755758541 0.0003086843810272362 0.02385875119537069 0.00015290126763488416 0.03496347856406204 0.10729964093608096 -0.08085074588592393
194 1.94 0.030561692729618894 0.0003077234069563264 0.02397461755698574 0.000152567334781169 0.035137837120763765 0.10784523658914913 -0.08126474897003877
195 1.95 0.03070628841884321 0.00030676491475480734 0.024090372521805556 0.00015223401589925406 0.03531209393649917 0.10839066947022574 -0.08167867274941992
196 1.96 0.0308507040686119 0.0003058088985779823 0.024206015687295607 0.00015190130995231007 0.03548624856069116 0.10893593869690638 -0.08209251674927227
197 1.97 0.03099493912534429 0.0003048553525942014 0.024321546652443307 0.0001515692159051808 0.035660300543477935 0.10948104338635922 -0.08250628049408694
198 1.98 0.031138993038519247 0.0003039042709848358 0.024436965017756176 0.00015123773272438022 0.035834249435713256 0.11002598265532487 -0.08291996350764094
199 1.99 0.031282865260663095 0.00030295564794424854 0.024552270385256994 0.00015090685937808965 0.03600809478896347 0.11057075562011615 -0.08333356531299715
200 2.0 0.031426555247341725 0.0003020094776797662 0.02466746235848026 0.0001505765948361555 0.03618183615550785 0.11111536139661687 -0.08374708543250323
201 2.0100000000000002 0.03157006245715066 0.0003010657544116516 0.024782540542471268 0.0001502469380700863 0.03635547308833975 0.11165979910028717 -0.08416052338779136
202 2.02 0.03171338635170534 0.000300124472373076 0.02489750454377905 0.00014991788805305032 0.0365290051411625 0.11220406784616088 -0.08457387869977773
203 2.0300000000000002 0.031856526395631746 0.0002991856258100907 0.025012353970456105 0.00014958944375987284 0.03670243186839134 0.1127481667488418 -0.08498715088866154
204 2.04 0.031999482056557116 0.0002982492089815988 0.025127088432052927 0.00014926160416703366 0.03687575282515379 0.1132920949225143 -0.08540033947392575
205 2.05 0.03214225280510086 0.00029731521615932886 0.025241707539618977 0.00014893436825266456 0.03704896756728521 0.1138358514809295 -0.08581344397433487
206 2.06 0.0322848381148651 0.0002963836416278061 0.025356210905692872 0.00014860773499654633 0.037222075651331954 0.1143794355374202 -0.08622646390793492
207 2.07 0.03242723746242454 0.00029545447968432515 0.025470598144304038 0.0001482817033801067 0.03739507663454822 0.11492284620489251 -0.0866393987920548
208 2.08 0.03256945032731734 0.00029452772463892167 0.025584868870968946 0.00014795627238641735 0.03756797007489798 0.1154660825958248 -0.0870522481433021
209 2.09 0.03271147619203768 0.0002936033708143465 0.02569902270268455 0.0001476314410001914 0.03774075553105141 0.11600914382227961 -0.08746501147756676
210 2.1 0.03285331454202317 0.00029268141254603676 0.025813059257929705 0.00014730720820778113 0.037913432562386495 0.11655202899588551 -0.08787768831001691
211 2.11 0.03299496486564918 0.00029176184418208895 0.025926978156658176 0.00014698357299717504 0.03808600072898763 0.11709473722785757 -0.0882902781551009
212 2.12 0.033136426654217066 0.00029084466008323184 0.026040779020297902 0.00014666053435799541 0.038258459591645394 0.11763726762898197 -0.08870278052654534
213 2.13 0.033277699401945804 0.0002899298546227982 0.026154461471744828 0.00014633809128149585 0.03843080871185603 0.11817961930962351 -0.08911519493735481
214 2.14 0.03341878260596243 0.00028901742218669915 0.02626802513536354 0.00014601624276055843 0.03860304765181932 0.11872179137972522 -0.08952752089981231
215 2.15 0.033559675766294206 0.0002881073571733953 0.026381469636980404 0.0001456949877896916 0.03877517597444047 0.11926378294881007 -0.08993975792547695
216 2.16 0.0337003783858581 0.0002871996539938716 0.026494794603882682 0.000145374325365027 0.03894719324332774 0.1198055931259786 -0.09035190552518574
217 2.17 0.03384088997045198 0.0002862943070716079 0.026607999664815404 0.0001450542544843177 0.03911909902279312 0.12034722101990813 -0.09076396320905072
218 2.18 0.03398121002874599 0.0002853913108425538 0.0267210844499763 0.00014473477414693486 0.03929089287784865 0.1208886657388602 -0.09117593048646064
219 2.19 0.034121338072272966 0.000284490659755101 0.026834048591013057 0.00014441588335386578 0.039462574374211135 0.12142992639067002 -0.09158780686607843
220 2.2 0.03426127361541992 0.00028359234827005623 0.026946891721021438 0.00014409758110771085 0.039634143078296186 0.12197100208275952 -0.09199959185584206
221 2.21 0.03440101617541891 0.0002826963708606156 0.02705961347454232 0.00014377986641268164 0.03980559855722185 0.12251189192212608 -0.09241128496296344
222 2.22 0.034540565272337675 0.0002818027220123359 0.02717221348755637 0.00014346273827459778 0.039976940378805836 0.12305259501535015 -0.09282288569392819
223 2.23 0.03467992042907064 0.0002809113962231092 0.02728469139748252 0.00014314619570088483 0.04014816811156516 0.12359311046859456 -0.093234393554495
224 2.24 0.03481908117133098 0.0002800223880031361 0.027397046843173317 0.00014283023770057137 0.040319281324714656 0.12413343738760302 -0.093645808049695
225 2.25 0.034958047027640105 0.000279135691874899 0.027509279464914438 0.00014251486328428702 0.04049027958816917 0.12467357487769898 -0.09405712868383187
226 2.2600000000000002 0.035096817529320035 0.0002782513023731349 0.027621388904418884 0.00014220007146425938 0.04066116247254087 0.12521352204378977 -0.09446835496047976
227 2.27 0.035235392210484884 0.00027736921404480995 0.02773337480482492 0.00014188586125431194 0.04083192954913786 0.12575327799036973 -0.094879486382485
228 2.2800000000000002 0.035373770608029764 0.0002764894214490926 0.027845236810692356 0.0001415722316698612 0.04100258038996665 0.12629284182150996 -0.09529052245196395
229 2.29 0.03551195226162562 0.0002756119191573269 0.027956974568000864 0.00014125918172791445 0.04117311456772774 0.12683221264086997 -0.0957014626703033
230 2.3000000000000003 0.03564993671370542 0.0002747367017530066 0.02806858772414525 0.00014094671044706723 0.04134353165581947 0.1273713895516907 -0.09611230653815897
231 2.31 0.0357877235094613 0.0002738637638317485 0.028180075927932882 0.00014063481684750066 0.0415138312283328 0.1279103716568007 -0.09652305355545585
232 2.32 0.03592531219683043 0.0002729931000012669 0.028291438829581184 0.00014032349995097914 0.041684012860053715 0.1284491580586088 -0.09693370322138792
233 2.33 0.03606270232648995 0.0002721247048813464 0.028402676080712314 0.00014001275878084774 0.04185407612646322 0.1289877478591137 -0.09734425503441665
234 2.34 0.036199893451846044 0.00027125857310381687 0.028513787334354293 0.0001397025923620299 0.04202402060373314 0.12952614015989694 -0.0977547084922715
235 2.35 0.03633688512902711 0.000270394699312527 0.028624772244932123 0.00013939299972102464 0.0421938458687289 0.13006433406212953 -0.09816506309194828
236 2.36 0.03647367691687359 0.00026953307816331764 0.028735630468271545 0.00013908397988590437 0.042363551499008806 0.13060232866656424 -0.0985753183297102
237 2.37 0.036610268376929544 0.0002686737043239966 0.028846361661588396 0.00013877553188631223 0.04253313707282114 0.1311401230735434 -0.09898547370108574
238 2.38 0.03674665907343505 0.00026781657247431376 0.02895696548349179 0.0001384676547534597 0.04270260216910632 0.13167771638299763 -0.09939552870087004
239 2.39 0.03688284857331625 0.0002669616773059321 0.02906744159397774 0.00013816034752012421 0.042871946367493446 0.13221510769444578 -0.09980548282312207
240 2.4 0.037018836446178593 0.00026610901352240585 0.029177789654427064 0.00013785360922064646 0.04304116924830284 0.1327522961069919 -0.10021533556116596
241 2.41 0.037154622264295556 0.0002652585758391518 0.02928800932760317 0.0001375474388909283 0.043210270392543215 0.1332892807193316 -0.1006250864075898
242 2.42 0.03729020560260293 0.00026441035898342477 0.029398100277646 0.00013724183556842998 0.04337924938191162 0.13382606062974628 -0.10103473485424536
243 2.43 0.03742558603868873 0.0002635643576942921 0.02950806217007297 0.00013693679829216758 0.04354810579879395 0.1343626349361125 -0.10144428039224779
244 2.44 0.03756076315278456 0.0002627205667226079 0.02961789467177292 0.0001366323261027112 0.043716839226263154 0.13489900273589134 -0.10185372251197408
245 2.45 0.03769573652775876 0.00026187898083098767 0.029727597451002175 0.00013632841804218161 0.04388544924807869 0.13543516312613652 -0.1022630607030642
246 2.46 0.037830505749106236 0.0002610395947937828 0.029837170177388336 0.00013602507315424884 0.04405393544868605 0.1359711152034936 -0.10267229445441933
247 2.47 0.03796507040494029 0.0002602024033970545 0.029946612521917326 0.00013572229048412876 0.04422229741321845 0.1365068580641962 -0.10308142325420164
248 2.48 0.038099430085985486 0.0002593674014385499 0.03005592415693721 0.0001354200690785812 0.0443905347274913 0.13704239080407404 -0.10349044658983414
249 2.49 0.038233584385567676 0.0002585345837276754 0.030165104756155137 0.0001351184079859077 0.04455864697800763 0.13757771251854495 -0.10389936394800015
250 2.5 0.03836753289960698 0.00025770394508547214 0.030274153994629682 0.00013481730625594836 0.04472663375195238 0.1381128223026219 -0.10430817481464277
251 2.5100000000000002 0.03850127522660857 0.0002568754803445909 0.030383071548770957 0.00013451676294008011 0.044894494637195026 0.1386477192509099 -0.10471687867496363
252 2.52 0.038634810967653976 0.00025604918434926605 0.03049185709633835 0.00013421677709121407 0.045062229222287364 0.13918240245760966 -0.10512547501342445
253 2.5300000000000002 0.03876813972639542 0.0002552250519552922 0.030600510316435597 0.0001339173477637929 0.04522983709646483 0.13971687101650937 -0.10553396331374332
254 2.54 0.03890126110904368 0.0002544030780299971 0.030709030889510852 0.00013361847401378898 0.0453973178496431 0.1402511240210007 -0.10594234305889774
255 2.5500000000000003 0.039034174724362436 0.00025358325745221817 0.030817418497347787 0.00013332015489870124 0.04556467107241974 0.14078516056406454 -0.10635061373112192
256 2.56 0.039166880183659325 0.00025276558511227754 0.030925672823067338 0.00013302238947755324 0.045731896356074414 0.14131897973827412 -0.10675877481190643
257 2.57 0.03929937710077869 0.000251950055911956 0.031033793551127106 0.00013272517681089098 0.04589899329256378 0.14185258063580924 -0.10716682578199926
258 2.58 0.03943166509209134 0.0002511366647644695 0.031141780367309538 0.00013242851596077966 0.04606596147452838 0.14238596234843437 -0.1075747661214029
259 2.59 0.039563743776487637 0.00025032540659444325 0.031249632958728138 0.00013213240599080245 0.04623280049528378 0.1429191239675177 -0.10798259530937679
260 2.6 0.039695612775370925 0.00024951627633788896 0.03135735101381884 0.00013183684596605687 0.04639950994882733 0.14345206458401943 -0.10839031282443368
261 2.61 0.03982727171264505 0.0002487092689421767 0.03146493422234024 0.00013154183495315354 0.046566089429832064 0.1439847832885044 -0.1087979181443422
262 2.62 0.039958720214712085 0.00024790437936601475 0.031572382275368724 0.000131247372020213 0.04673253853364884 0.14451727917113 -0.10920541074612414
263 2.63 0.040089957910458496 0.00024710160257942115 0.031679694865295246 0.00013095345623686378 0.04689885685630679 0.14504955132165148 -0.10961279010605457
264 2.64 0.04022098443125188 0.0002463009335637013 0.031786871685825294 0.00013066008667423975 0.04706504399451003 0.14558159882942895 -0.1100200556996627
265 2.65 0.04035179941092931 0.00024550236731142334 0.031893912431971164 0.0001303672624049779 0.04723109954563903 0.14611342078341566 -0.11042720700172945
266 2.66 0.04048240248579216 0.0002447058988263929 0.03200081680005322 0.00013007498250321584 0.04739702310775021 0.1466450162721697 -0.11083424348628762
267 2.67 0.040612793294595384 0.00024391152312362973 0.03210758448769711 0.00012978324604458996 0.04756281427957215 0.14717638438384617 -0.11124116462662234
268 2.68 0.040742971478542556 0.00024311923522934254 0.032214215193826334 0.0001294920521062321 0.04772847266051078 0.14770752420620253 -0.11164796989526998
269 2.69 0.04087293668127567 0.0002423290301809057 0.032320708618663 0.00012920139976676807 0.04789399785064341 0.1482384348265982 -0.11205465876401677
270 2.7 0.04100268854886724 0.00024154090302683416 0.03242706446372598 0.00012891128810631495 0.04805938945072197 0.14876911533199577 -0.11246123070390007
271 2.71 0.04113222672981426 0.00024075484882675992 0.032533282431823865 0.0001286217162064788 0.04822464706216947 0.1492995648089554 -0.1128676851852066
272 2.72 0.04126155087502825 0.00023997086265140758 0.032639362227055574 0.0001283326831503522 0.048389770287081274 0.14982978234364552 -0.11327402167747286
273 2.73 0.04139066063782909 0.00023918893958257043 0.0327453035548058 0.00012804418802251207 0.04855475872822537 0.15035976702183518 -0.11368023964948326
274 2.74 0.04151955567393523 0.00023840907471308647 0.03285110612174218 0.00012775622990901725 0.048719611989039874 0.1508895179288975 -0.11408633856927136
275 2.75 0.04164823564145803 0.00023763126314681497 0.032956769635814565 0.00012746880789740622 0.0488843296736331 0.15141903414981106 -0.11449231790411918
276 2.7600000000000002 0.0417767002008928 0.0002368554999986117 0.03306229380624892 0.00012718192107669476 0.04904891138678297 0.15194831476915827 -0.11489817712055503
277 2.77 0.04190494901511066 0.00023608178039430535 0.033167678343545684 0.0001268955685373736 0.04921335673393812 0.1524773588711289 -0.1153039156843553
278 2.7800000000000002 0.04203298174935194 0.00023531009947067404 0.03327292295947733 0.00012660974937140593 0.04937766532121421 0.15300616553951546 -0.11570953306054244
279 2.79 0.04216079807121709 0.00023454045237542202 0.033378027367085936 0.0001263244626722255 0.049541836755396 0.15353473385771738 -0.11611502871338483
280 2.8000000000000003 0.042288397650660337 0.0002337728342671546 0.03348299128067926 0.00012603970753473394 0.0497058706439355 0.15406306290874672 -0.11652040210639755
281 2.81 0.042415780159980376 0.0002330072403153556 0.03358781441582842 0.00012575548305529877 0.049869766594953485 0.1545911517752131 -0.11692565270234007
282 2.82 0.042542945273814914 0.000232243665700364 0.03369249648936393 0.00012547178833175048 0.050033524217235364 0.15511899953934366 -0.11733077996321656
283 2.83 0.04266989266913079 0.00023148210561334953 0.033797037219376616 0.00012518862246338103 0.050197143120233656 0.15564660528296803 -0.11773578335027618
